Job,CompanyName,Location,KeySkills,PostedDate,Link
Laravel Developer,Jobskey Consultancy,Hyderabad/Secunderabad(Nallakunta),"['Laravel', 'development', 'frontend development', 'front end']",1 Day Ago,https://www.naukri.com/job-listings-laravel-developer-jobskey-consultancy-hyderabad-secunderabad-4-to-6-years-110323003967
"IP Validation - Experience in Embedded Application programming, C",Foray Software,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru","['IP Validation', 'python', 'shell scripting', 'application programming', 'programming', 'data validation', 'embedded hardware', 'c']",1 Day Ago,https://www.naukri.com/job-listings-ip-validation-experience-in-embedded-application-programming-c-foray-software-hyderabad-secunderabad-bangalore-bengaluru-4-to-9-years-110323003964
Presales Data & tech coordination,Lumina Datamatics,"Mumbai(SEEPZ), Mumbai Suburban, Mumbai (All Areas)","['Data Analysis', 'Good Comm Skills', 'Presales', 'technical analysis', 'comm', 'business analysis', 'analysis', 'management']",1 Day Ago,https://www.naukri.com/job-listings-presales-data-tech-coordination-lumina-datamatics-mumbai-mumbai-suburban-mumbai-all-areas-2-to-5-years-110323003963
Hiring Freshers For Bank process- NTT Data Services,NTT DATA Business Solutions Private Limited,Chennai,"['freshers', 'Non Voice Process', 'process', 'data', 'data services', 'finance', 'kyc', 'voice']",1 Day Ago,https://www.naukri.com/job-listings-hiring-freshers-for-bank-process-ntt-data-services-ntt-data-business-solutions-private-limited-chennai-0-to-1-years-230223015333
Technical Support Engineer - AdWords / E-Commerce Process,Black And White Business Solutions,Bangalore/Bengaluru,"['LAN Troubleshooting', 'Technical Helpdesk', 'Technical Support', 'Technical Voice Process', 'Troubleshooting', 'desk', 'voice', 'laptop']",1 Day Ago,https://www.naukri.com/job-listings-technical-support-engineer-adwords-e-commerce-process-black-and-white-business-solutions-bangalore-bengaluru-1-to-5-years-110323003957
"C++ with Linux, OOPS, Data Structure, STL, Algorithms",Foray Software,"Hyderabad/Secunderabad, Bangalore/Bengaluru","['algorithms', 'c++', 'linux', 'data structures', 'stl', 'data', 'oops']",1 Day Ago,https://www.naukri.com/job-listings-c-with-linux-oops-data-structure-stl-algorithms-foray-software-hyderabad-secunderabad-bangalore-bengaluru-4-to-9-years-110323003955
Senior 3D Unity Developer,Brainsearch Consulting,"Ahmedabad, Bangalore/Bengaluru, Mumbai (All Areas)","['C#', 'Unity 3D', '3D Unity Developer', '3D math', 'meshes', 'oops', 'senior', '3d']",1 Day Ago,https://www.naukri.com/job-listings-senior-3d-unity-developer-brainsearch-consulting-ahmedabad-bangalore-bengaluru-mumbai-all-areas-2-to-6-years-110323003944
Hiring For the position of .Net Core Full Stack Developer,Black And White Business Solutions,"Hybrid - Bangalore/Bengaluru, Mumbai (All Areas)","['C#', 'Fullstack Development', '.net', 'api', 'hiring', 'core', 'cs', 'wcf']",1 Day Ago,https://www.naukri.com/job-listings-hiring-for-the-position-of-net-core-full-stack-developer-black-and-white-business-solutions-bangalore-bengaluru-mumbai-all-areas-3-to-8-years-110323003943
React Native Developer,Make Visions Outsourcing,Permanent Remote,"['Ios Development', 'react native', 'r', 'react.js', 'development', 'io', 'native', 'flutter']",1 Day Ago,https://www.naukri.com/job-listings-react-native-developer-make-visions-outsourcing-gurgaon-gurugram-4-to-8-years-110323003936
Mechanical Engineer,Miracle Services,Chandigarh,"['Creativity.', 'Interpersonal and teamworking skills.', 'Excellent technical skills', 'technical', 'interpersonal', 'mechanical', 'technical skills', 'pressure']",1 Day Ago,https://www.naukri.com/job-listings-mechanical-engineer-miracle-services-chandigarh-0-to-1-years-110323003932
Aras Innovator Developer,Cosmicit Informatics India,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru","['Aras Innovator', 'security', 'aras', 'workflow', 'internationalization', 'integration', 'dynamic', 'development']",1 Day Ago,https://www.naukri.com/job-listings-aras-innovator-developer-cosmicit-informatics-india-hyderabad-secunderabad-pune-bangalore-bengaluru-3-to-8-years-110323003929
"Urgently Hiring For PHP Developer (Vasai , Mumbai)",S2 Tech,"Mumbai, Mumbai Suburban, Vasai","['codeigniter', 'PHP', 'HTML', 'sql', 'cs', 'hiring', 'laravel', 'development']",1 Day Ago,https://www.naukri.com/job-listings-urgently-hiring-for-php-developer-vasai-mumbai-s2-tech-mumbai-mumbai-suburban-vasai-1-to-5-years-110323003928
"Python with Automation, Linux, OOPS, Embedded",Foray Software,"Hyderabad/Secunderabad, Bangalore/Bengaluru","['Python', 'embedded systems', 'automation', 'oops', 'linux platform', 'system', 'linux']",1 Day Ago,https://www.naukri.com/job-listings-python-with-automation-linux-oops-embedded-foray-software-hyderabad-secunderabad-bangalore-bengaluru-4-to-9-years-110323003924
Service Engineer,Building Control Solutions,Permanent Remote,"['Service Engineering', 'Technical Services', 'network engineering', 'automation', 'field', 'networking', 'technical', 'engineering']",1 Day Ago,https://www.naukri.com/job-listings-service-engineer-building-control-solutions-coimbatore-0-to-2-years-110323003919
Junior Software QA Engineer,Proseon Technologies,"Vadodara, Gujarat","['QA', 'Software Testing', 'Manual Testing', 'Test Case Execution', 'Quality Assurance', 'execution', 'software qa', 'quality']",1 Day Ago,https://www.naukri.com/job-listings-junior-software-qa-engineer-proseon-technologies-vadodara-baroda-gujarat-0-to-1-years-080921006339
Software Trainee (c#/.net/Java/flutter/angular),Proseon Technologies,Vadodara,"['Angular', 'flutter', 'Web Programming', 'Vadodara', '.NET', 'programming', 'training', 'web technologies']",1 Day Ago,https://www.naukri.com/job-listings-software-trainee-c-net-java-flutter-angular-proseon-technologies-pvt-ltd-vadodara-baroda-0-to-1-years-040521002243
Req.Boiler Engineer with leading Pharma at Aurangabad,Harman Finochem,Aurangabad,"['DM Plant', 'Documentation.', 'AFBC', 'FO', 'BOiler Operations & Maintenance', 'operations', 'boiler', 'leadership']",1 Day Ago,https://www.naukri.com/job-listings-req-boiler-engineer-with-leading-pharma-at-aurangabad-harman-finochem-aurangabad-5-to-10-years-110323003909
"Jr. Web Developer c#, Angular, NET",Proseon Technologies,Vadodara,"['Jquery', 'AJAX', 'c#', '.net', 'html', 'jrss', 'web development', 'company']",1 Day Ago,https://www.naukri.com/job-listings-jr-web-developer-c-angular-net-proseon-technologies-pvt-ltd-vadodara-baroda-1-to-3-years-100421002291
Jr. Software Engineer (Android/IOS/Flutter/Java),Proseon Technologies,Vadodara,"['Core Java', 'Vadodara', 'Flutter', 'iOS', 'Android', 'core', 'mobile development', 'development']",1 Day Ago,https://www.naukri.com/job-listings-jr-software-engineer-android-ios-flutter-java-proseon-technologies-pvt-ltd-vadodara-baroda-0-to-1-years-230421004744
Data Scientist/Quantitative Researcher (Machine Learning),Proseon Technologies,Vadodara,"['Data Science', 'C#', 'Machine Learning', 'Python', 'pytorch', 'sql', 'research', 'pandas']",1 Day Ago,https://www.naukri.com/job-listings-data-scientist-quantitative-researcher-machine-learning-proseon-technologies-vadodara-baroda-0-to-1-years-280223006461
Junior Software Developer (c#/.net),Proseon Technologies Pvt Ltd,"Vadodara, Gujarat","['C#', 'Vadodara', 'asp.net', '.NET', 'android', 'programming', 'javas', 'web technologies']",1 Day Ago,https://www.naukri.com/job-listings-junior-software-developer-c-net-proseon-technologies-pvt-ltd-vadodara-baroda-gujarat-0-to-1-years-130319001063
Java Full Stack Developer,Hungry Bird It Consulting Services,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru","['microservices', 'java', 'react.js', 'full stack', 'clean code', 'frontend development', 'spring', 'rest']",1 Day Ago,https://www.naukri.com/job-listings-java-full-stack-developer-hungry-bird-it-consulting-services-hyderabad-secunderabad-chennai-bangalore-bengaluru-4-to-8-years-110323003903
Senior ASP.Net / MVC Developer / Manager / Assitant Manager,XLIT Solutions,"Navi Mumbai, Pune, Mumbai (All Areas)","['MS SQL SERVER', 'ASP.Net MVC', 'C#.Net', 'ASP.Net', 'PLSQL', 'jquery', 'java', 'c#']",1 Day Ago,https://www.naukri.com/job-listings-senior-asp-net-mvc-developer-manager-assitant-manager-xlit-solutions-navi-mumbai-pune-mumbai-all-areas-6-to-11-years-210123006896
Android Auto Developer,Talent Corner Hr Services,"Pune, Bangalore/Bengaluru","['Android Auto', 'carplay', 'infotainment', 'android application development', 'auto', 'android', 'development', 'linux']",1 Day Ago,https://www.naukri.com/job-listings-android-auto-developer-talent-corner-hr-services-pune-bangalore-bengaluru-3-to-6-years-110323003878
Mechanical engineer Jobs in 2023,Tarun Jobs,"Kolkata, Jamshedpur, Haldia","['B.E', 'B.Tech', 'casting', 'diploma automobile', 'mechanical', 'automobile', 'steel', 'steel casting']",1 Day Ago,https://www.naukri.com/job-listings-mechanical-engineer-jobs-in-2023-tarun-jobs-kolkata-jamshedpur-haldia-0-to-2-years-101122010835
Chemical Engineer,A1 Career Services,"Bhopal, Lucknow, Delhi / NCR","['Chemical Engineering', 'Manufacturing Engineering', 'handling', 'manufacturing', 'engineering', 'manpower', 'manpower handling', 'chemical']",1 Day Ago,https://www.naukri.com/job-listings-chemical-engineer-a1-career-services-bhopal-lucknow-delhi-ncr-0-to-1-years-240223009079
Environmental Engineer,Sentini Bioproducts,Gandepalle,"['Environmental Management System', 'safety', 'ehs', 'environment', 'environmental engineering', 'environment health safety', 'health', 'environment management']",1 Day Ago,https://www.naukri.com/job-listings-environmental-engineer-sentini-bioproducts-gandepalle-6-to-10-years-110323003873
Electrical Engineer,Disha Services,Pune(Talegaon +4),"['electricals', 'quality', 'electrical engineering']",1 Day Ago,https://www.naukri.com/job-listings-electrical-engineer-disha-services-pune-0-to-2-years-110323003869
"Python with Automation, Linux, OOPS, Embedded",Foray Software,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru","['Python', 'linux platform', 'system', 'embedded systems', 'automation', 'linux', 'oops']",1 Day Ago,https://www.naukri.com/job-listings-python-with-automation-linux-oops-embedded-foray-software-hyderabad-secunderabad-bangalore-bengaluru-4-to-9-years-110323003866
Hiring Software Engineers - Fresher & Experienced Both,Balasundaram Santosh,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru, Delhi / NCR","['Software Development', 'application', 'hadoop', 'html', 'coding', 'system', 'software engineering', 'development']",1 Day Ago,https://www.naukri.com/job-listings-hiring-software-engineers-fresher-experienced-both-balasundaram-santosh-hyderabad-secunderabad-bangalore-bengaluru-delhi-ncr-0-to-5-years-110323003865
Key Account Manager @ New Delhi (Najafgarh road Industrial Area),Talent Corner Hr Services,New Delhi,"['Client Relationship', 'management', 'customer service', 'client', 'digital strategy', 'account management', 'campaigns', 'tools']",1 Day Ago,https://www.naukri.com/job-listings-key-account-manager-new-delhi-najafgarh-road-industrial-area-talent-corner-hr-services-new-delhi-4-to-9-years-110323003861
Process Developer/ PUNE,Imaginators Try Going Beyond,Pune,"['collections', 'order fulfillment', 'credit', 'process', 'credit collection', 'third party collections', 'b2b collection', 'receivable']",1 Day Ago,https://www.naukri.com/job-listings-process-developer-pune-imaginators-try-going-beyond-pune-2-to-6-years-110323003852
Lead and Senior Unity Developer - India's Largest Gaming Company,Brainsearch Consulting,"Hyderabad/Secunderabad, Bangalore/Bengaluru, Mumbai (All Areas)","['UI styles', 'Unity3D', 'textures', 'scripting', 'Unity Developer', 'design', 'c#', 'ui']",1 Day Ago,https://www.naukri.com/job-listings-lead-and-senior-unity-developer-india-s-largest-gaming-company-brainsearch-consulting-hyderabad-secunderabad-bangalore-bengaluru-mumbai-all-areas-3-to-8-years-110323003851
python developer with GCP,Black And White Business Solutions,"Hybrid - Chennai, Bangalore/Bengaluru","['python', 'django', 'gcp', 'Google Cloud Platforms', 'cloud', 'cloud platform', 'cloud platforms', 'google']",1 Day Ago,https://www.naukri.com/job-listings-python-developer-with-gcp-black-and-white-business-solutions-chennai-bangalore-bengaluru-5-to-10-years-110323003849
"C++ with Linux, OOPS, Data Structure, STL, Algorithms",Foray Software,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru","['algorithms', 'C++', 'OOPS', 'linux', 'data', 'stl', 'data structures', 'algori']",1 Day Ago,https://www.naukri.com/job-listings-c-with-linux-oops-data-structure-stl-algorithms-foray-software-hyderabad-secunderabad-bangalore-bengaluru-4-to-9-years-110323003826
Interview For Full Stack Developer Fresher / Experienced,Balasundaram Santosh,"Hybrid - Hyderabad/Secunderabad, Bangalore/Bengaluru, Delhi / NCR","['Programming And Design', 'html', 'oops', 'css', 'development', 'html and css', 'design', 'cs']",1 Day Ago,https://www.naukri.com/job-listings-interview-for-full-stack-developer-fresher-experienced-balasundaram-santosh-hyderabad-secunderabad-bangalore-bengaluru-delhi-ncr-0-to-5-years-110323003824
Hiring For the position angular js developer,Black And White Business Solutions,"Hybrid - Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru","['Angularjs', '.net', 'Microservices', 'TDD', 'ReactJS', 'Agile']",1 Day Ago,https://www.naukri.com/job-listings-hiring-for-the-position-angular-js-developer-black-and-white-business-solutions-hyderabad-secunderabad-chennai-bangalore-bengaluru-3-to-5-years-110323003820
JAVA with API Developer @ SPAN Technology Services,Span Technology Services,"Hybrid - Chennai, Coimbatore, Erode","['API', 'web services', 'technology', 'boot', 'spring', 'bootstrap', 'web technologies', 'spring boot']",1 Day Ago,https://www.naukri.com/job-listings-java-with-api-developer-span-technology-services-span-technology-services-private-limited-chennai-coimbatore-erode-2-to-5-years-110323003810
Software Developer - Be / Btech / MCA / MTech / BSc Freshers & EXP,Balasundaram Santosh,"Hybrid - Chennai, Bangalore/Bengaluru, Mumbai (All Areas)","['Software Development', 'programming', 'database handling', 'software development life cycle', 'web technologies', 'engineering', 'product development', 'management']",1 Day Ago,https://www.naukri.com/job-listings-software-developer-be-btech-mca-mtech-bsc-freshers-exp-balasundaram-santosh-chennai-bangalore-bengaluru-mumbai-all-areas-0-to-5-years-110323003802
Assistant Manager- Training (Voice and Accent)- Pune,Crescendo Global Leadership Hiring India,Pune,"['Voice And Accent Training', 'management', 'training', 'accent training', 'ttt', 'soft', 'tna', 'voice and accent']",1 Day Ago,https://www.naukri.com/job-listings-assistant-manager-training-voice-and-accent-pune-crescendo-global-leadership-hiring-india-pune-4-to-9-years-171222004055
AM-Training-Voice & Accent-Pune,Crescendo Global Leadership Hiring India,Pune,"['Voice And Accent', 'soft skills training', 'voice', 'v', 'ttt', 'behavioral training', 'accent training', 'tna']",1 Day Ago,https://www.naukri.com/job-listings-am-training-voice-accent-pune-crescendo-global-leadership-hiring-india-pune-4-to-9-years-020323004167
Sr Data Engineer,Qween,Permanent Remote,"['GCP', 'Data Engineer', 'Big Data applications', 'Dataproc', 'application', 'big data', 'data', 'scala']",1 Day Ago,https://www.naukri.com/job-listings-sr-data-engineer-qween-bangalore-bengaluru-3-to-8-years-040223004549
Java Developers,Balasundaram Santosh,"Hybrid - Hyderabad/Secunderabad, Ahmedabad, Mumbai (All Areas)","['Java Development', 'programming', 'javas', 'j2ee development', 'javascript', 'j2ee', 'java fullstack', 'program']",1 Day Ago,https://www.naukri.com/job-listings-java-developers-balasundaram-santosh-hyderabad-secunderabad-ahmedabad-mumbai-all-areas-0-to-5-years-110323003788
Process Engineer PED,Lead Hr Services,Chennai(Oragadam +2),"['AutoCAD', 'SOP', 'Process Engineering', 'Ped', 'PFD', 'control plan', 'planning', 'engineering']",1 Day Ago,https://www.naukri.com/job-listings-process-engineer-ped-lead-hr-services-chennai-2-to-5-years-110323003775
